64.196175	1.362838	2.293323	9.670098
62.847257	2.160406	3.058422	11.077343
65.318434	1.329928	7.620774	10.885066
64.985005	1.917456	3.265306	11.045157
49.532830	1.928127	10.743680	10.071353
70.060940	0.951503	8.223515	11.267718
54.636996	2.103917	11.461792	11.762686
46.124230	2.358238	6.975292	8.914416
45.526193	1.719449	11.727578	9.294858
64.037100	1.686388	3.840810	10.475233
61.589111	1.994615	3.642103	10.572350
65.345412	1.120259	9.788249	11.225797
67.037510	1.341526	2.495711	10.215125
66.765623	2.014087	4.234596	11.739934
50.087359	1.827159	11.539951	10.335199
42.721707	2.405031	10.149695	9.414729
54.859007	0.743001	11.032983	8.892338
79.089854	0.669396	6.467037	11.993214
51.035649	1.265750	9.938636	8.714160
40.961719	1.819475	11.518182	8.484664
57.221690	0.505134	10.206406	8.538019
67.338607	1.798188	3.029995	11.247715
65.628219	2.055102	2.688465	11.380404
57.631910	1.063048	6.958268	8.620828
52.209319	2.483963	11.353432	11.987798
77.534056	1.106044	3.532026	11.968404
57.962712	0.796661	10.815272	9.525267
62.650488	1.461113	6.959672	10.421065
69.237513	1.134976	2.166068	10.211291
53.470437	1.715783	2.277682	8.229409
63.187501	1.494499	10.194354	11.704995
64.028522	0.911210	6.910065	9.583105
67.460240	0.793689	9.301214	10.809677
64.357925	0.987674	10.963950	11.251098
39.513173	2.341086	9.930472	8.557091
57.887523	1.070787	9.889571	9.675151
51.219238	2.186993	7.125531	9.633297
57.246312	1.670699	10.840786	11.141113
52.334044	1.674488	9.577751	9.650451
46.352372	1.319921	11.231129	8.433082
40.584211	2.232083	11.452062	9.204002
71.856551	1.011600	6.665349	11.283047
68.395050	0.571573	8.239790	10.180040
61.299985	1.176637	8.349809	10.007657
46.104790	1.839322	9.047831	8.536867
41.274543	2.239026	8.399892	8.144124
68.284553	0.671299	3.733245	9.278252
56.824633	1.203763	6.057338	8.506279
67.112064	0.883853	5.277432	9.747145
64.577764	1.464934	9.829598	11.777841
57.516007	1.205128	3.896222	8.217068
60.190892	1.538995	11.138389	11.597444
61.760978	0.627273	6.028100	8.333502
80.632982	0.724482	2.397002	11.690472
50.287764	2.484502	5.299899	9.588335
60.968914	0.587196	11.626512	10.071690
49.527627	1.574587	10.020308	9.062832
53.452967	2.049790	8.005711	10.072001
51.222675	2.272174	2.075514	8.875038
67.813177	1.279376	8.653038	11.618888
67.497454	0.507148	9.015304	10.139301
58.262487	0.555967	11.026530	9.196118
40.687522	1.847604	11.825491	8.629556
63.330519	0.661104	4.867576	8.462179
54.554835	1.466587	5.638119	8.479909
60.970218	0.798081	9.808661	9.714402
59.446302	1.066989	10.113089	10.068729
59.869144	1.083772	7.403724	9.237675
72.402995	0.675732	3.952416	10.144494
59.620748	1.487154	5.415607	9.485033
67.894215	1.993599	3.095983	11.757743
67.876886	1.674721	6.898480	11.876600
54.437235	1.112350	7.153180	8.135507
48.781666	1.971840	7.651966	8.871065
64.466958	1.137834	6.770911	10.085964
67.584176	0.645599	7.298703	9.873454
65.376314	1.730996	7.861635	11.773362
37.046403	2.302936	11.491996	8.656472
73.738587	1.285430	3.187651	11.521800
33.050030	2.467007	11.866082	8.360097
72.523302	0.744545	6.951767	10.960292
69.680474	1.087448	6.526538	10.962906
72.902112	0.744575	8.613979	11.553584
66.216549	0.714736	2.131833	8.763676
65.281422	0.718695	5.012707	8.996218
74.773130	0.500514	2.417080	10.072499
48.130104	1.678673	9.658210	8.848987
56.704545	1.241264	11.818258	10.616860
70.837443	0.695308	7.867857	10.796168
58.832597	1.006705	5.727142	8.435932
74.724301	1.196551	2.379645	11.451217
74.376664	0.648009	2.661535	10.313026
69.443153	0.899327	3.621529	9.949595
35.668032	2.337510	11.798025	8.592495
49.459729	1.469379	11.319690	9.393411
57.004184	1.692400	6.047243	9.517019
50.825972	1.730292	5.991171	8.343661
55.081988	1.376511	11.050780	10.211814
61.787491	2.266634	2.396429	11.005623
68.784017	0.603432	3.187152	9.166826
54.761091	2.225848	2.642240	9.543542
66.207407	1.417036	8.596061	11.553399
57.661375	1.845959	5.712880	9.876932
58.826220	1.491920	3.200499	8.953948
58.335484	2.031755	4.700871	10.172570
44.273475	2.414564	10.949292	10.081563
70.227827	1.317819	5.732080	11.338339
70.572763	0.898033	2.325696	10.018797
67.599594	0.771109	9.045307	10.698489
55.666614	2.492176	3.477423	10.359524
68.867448	1.652223	3.026283	11.261103
65.643165	1.131380	8.465956	10.824842
55.652167	0.869749	10.412986	9.038536
52.318529	2.017557	11.061842	10.946108
75.636360	0.574670	5.058163	10.788313
52.488273	2.155191	2.587593	8.941949
70.504027	0.841840	7.813274	11.005431
70.301446	0.802661	7.517206	10.795779
65.758120	0.736961	8.024467	9.913387
70.416398	0.899526	2.744898	10.033020
67.485872	0.822453	3.485923	9.385113
64.230792	2.011146	6.410324	11.690295
78.510799	0.744605	3.600161	11.450593
68.904447	1.862521	3.663457	11.774351
64.958472	1.358263	2.226446	9.807362
52.115573	1.737591	7.752808	9.100418
76.980032	1.251820	2.088968	11.986922
59.313360	0.673775	9.783051	9.124383
72.498028	1.527576	3.506101	11.800612
55.814407	1.694736	4.703392	8.994791
70.117238	0.820554	4.286398	10.032019
50.995054	2.133470	5.696305	9.114909
40.771611	2.176660	10.830741	8.853740
63.799651	1.444054	8.969977	11.257248
56.556637	1.727481	10.844839	11.118499
69.080607	1.265501	3.109142	10.540459
64.381290	1.855779	4.013756	10.910021
67.587468	1.398330	8.050712	11.610432
57.774663	1.940750	3.178881	9.638538
61.780776	1.120151	9.401496	10.364219
53.060314	1.796756	4.953580	8.696334
61.254915	1.812520	5.043986	10.384859
55.887109	0.690425	9.935195	8.532435
54.612152	2.103070	8.309116	10.509399
60.423057	2.022878	3.765292	10.413917
63.685310	0.835159	11.057726	10.852846
63.645937	1.152565	5.593567	9.660078
77.622870	0.750657	6.424354	11.851334
58.220615	1.759126	7.759387	10.366536
65.691125	1.192501	9.323686	11.261850
60.336358	1.178353	3.042736	8.609141
64.893957	1.225472	5.737054	10.088012
55.775926	0.978574	10.655580	9.383161
51.274979	2.394578	2.763026	9.196839
63.317242	1.840908	6.671489	11.235439
66.224842	0.746636	5.200990	9.279247
71.144973	1.395144	4.185177	11.369597
54.583223	1.691890	11.053331	10.743948
73.274199	1.204446	4.623918	11.491343
40.362065	2.251568	10.520793	8.789291
68.929502	1.425445	5.420019	11.224323
52.413076	2.054387	3.125321	8.786742
70.818726	0.620111	10.224043	11.494588
68.737949	1.318132	8.854731	11.951980
50.563364	1.719326	5.168829	8.085660
60.441638	1.783088	7.378279	10.743284
68.122784	1.038027	7.024988	10.687620
64.981705	1.952167	2.129458	10.991367
59.001298	1.212449	9.997740	10.224254
58.679943	1.302935	2.524362	8.469306
73.786219	1.163577	2.891794	11.251647
66.070715	1.684111	8.243796	11.941569
56.199140	2.213177	4.017983	9.989066
44.653404	2.361643	6.220468	8.427851
63.206961	0.902734	2.916238	8.616948
58.065723	1.355805	2.062198	8.409807
61.182235	1.251030	8.686916	10.247757
66.298796	0.979597	8.338060	10.609418
73.882212	0.668709	2.459924	10.234886
53.675800	1.760337	4.044799	8.583042
69.563526	1.315574	3.076289	10.733124
52.297123	1.440509	9.561003	9.168698
44.640373	2.445242	7.163911	8.844992
48.977470	1.056528	11.489100	8.548538
56.926489	2.378025	3.884492	10.443134
41.128332	1.956706	9.823934	8.069273
61.832862	1.519497	11.213201	11.920284
68.838047	0.794786	10.089665	11.393209
65.525264	1.484957	2.748737	10.226078
62.901103	0.969136	2.953197	8.692920
70.977024	0.754638	4.056944	10.033857
64.117098	0.633352	2.382189	8.203620
72.268785	1.506285	3.711162	11.741781
52.329890	1.565354	4.624165	8.024344
58.798393	2.416311	3.752986	10.873999
58.272436	2.388412	2.492897	10.555602
58.506821	1.260785	6.094402	8.965769
46.369569	1.962636	10.428470	9.374245
54.440083	2.079527	10.376908	11.200675
71.629291	0.534563	3.970844	9.710337
49.499044	1.557282	7.958826	8.281231
50.759686	2.268705	8.346987	10.082792
62.602651	1.504397	2.091524	9.616813
69.209709	1.125630	8.503888	11.539525
66.024066	0.619075	5.713440	9.095831
78.488170	0.935304	3.537612	11.818536
63.136192	1.336858	9.937394	11.275991
58.133201	1.515984	4.308213	9.029822
58.052856	1.061916	11.094378	10.196107
67.767275	1.451824	3.441595	10.693995
53.709109	1.808884	7.845443	9.590610
52.264880	1.132823	10.958127	9.120232
58.506667	1.477626	5.339807	9.226856
45.123486	2.471017	5.574177	8.588159
63.470545	0.808369	11.128904	10.787897
61.772134	1.899114	5.766606	10.817731
57.235696	2.016943	7.677205	10.659814
47.657445	1.408829	10.919739	8.733961
76.290167	0.644202	6.632610	11.426268
53.526476	1.507606	11.369322	10.305737
50.265660	2.015749	6.261967	8.868874
53.029140	1.181683	9.993369	8.966542
70.444949	0.677753	3.535659	9.694513
48.455157	2.342299	4.785178	8.833588
67.297571	0.975593	2.292536	9.515815
58.680916	1.873843	9.540786	11.304400
55.741239	1.773322	7.985297	9.970192
61.214410	0.774062	7.837709	9.019599
65.254844	1.318787	10.695175	11.976279
46.344267	1.875740	8.489154	8.461648
58.348421	1.840052	6.937870	10.312469
65.084564	0.731641	5.868946	9.169085
64.109515	1.234440	2.078261	9.377166
51.788754	1.378500	10.772613	9.435735
65.070176	1.501192	3.763179	10.299649
59.650480	2.246429	7.148587	11.445000
74.892265	0.885209	5.188036	11.287185
49.799624	1.980262	9.986168	9.914921
62.478055	2.047285	2.795588	10.746488
42.823198	2.476741	9.798796	9.438450
69.709501	0.754749	2.617583	9.588433
55.302127	1.920917	2.715344	9.049721
69.401694	1.475434	4.182026	11.180994
57.513121	2.162563	3.935618	10.137532
62.896962	1.063055	8.522938	10.158312
62.233632	1.030164	5.491200	9.110120
52.504757	2.187431	5.251636	9.427408
50.252817	2.003734	5.746333	8.718438
69.611376	1.675097	3.627424	11.535633
37.560753	2.244779	10.551643	8.228451
68.096082	1.008987	9.002429	11.258064
71.589772	1.400602	5.229073	11.666021
47.031129	2.462827	6.505746	9.178375
50.078011	1.803989	4.468848	8.022993
54.729607	1.722419	7.998669	9.670334
50.556181	1.414989	10.005803	8.943535
58.055766	1.876399	10.121253	11.412747
51.707813	1.887972	9.189593	9.806478
67.922619	0.569508	2.489356	8.847478
43.954450	2.435863	6.304469	8.457543
70.402689	0.982796	2.949094	10.220073
67.845125	0.691869	8.485395	10.392801
57.760267	1.325560	4.795425	8.663096
63.929504	2.108162	3.224281	11.210144
41.760329	1.679773	10.713221	8.007074
68.950453	0.841124	4.549263	9.886256
56.753592	1.395044	8.854275	9.708769
62.935330	1.308721	2.903822	9.373151
58.804075	1.401607	8.276026	9.933881
66.400793	0.855800	11.468246	11.622172
50.696362	1.221124	9.310010	8.315046
45.970633	2.382841	11.463206	10.587911
69.407610	0.910756	9.740754	11.600679
49.215632	1.112855	11.591921	8.756289
52.103204	2.307759	6.143669	9.791053
57.109950	1.369795	2.700242	8.307407
48.771958	2.278813	11.423512	10.921950
68.639353	1.920632	4.165296	11.916129
62.053794	1.374830	9.992231	11.157312
69.544014	1.590877	5.229331	11.637475
64.676258	0.521316	11.343310	10.551297
50.918406	2.450683	4.330747	9.460155
60.763224	1.688703	3.810722	9.820482
60.220557	1.519956	10.677786	11.364326
64.323503	0.538830	4.407723	8.330922
46.245096	1.902050	8.964495	8.660363
69.577868	1.093877	5.999123	10.823117
69.100295	1.203358	7.000176	11.206824
49.080335	2.203698	9.640396	10.082207
69.478379	1.916930	3.219452	11.936834
70.389732	1.444698	2.926171	11.138591
59.491889	1.386322	8.749202	10.201993
58.485096	1.633266	4.186491	9.314085
65.270566	0.646922	5.385244	8.927974
46.164308	2.331104	4.706504	8.338093
42.328932	2.108140	8.575301	8.152781
63.265294	2.488117	3.448663	11.867158
50.322595	2.425304	7.208586	9.954400
72.957128	0.686034	3.572627	10.218768
59.597314	1.494925	8.329105	10.296793
64.730455	1.717778	7.613851	11.541062
71.487500	1.153037	5.212637	11.147007
73.371743	0.501107	7.737437	10.873921
62.203673	1.164118	4.913948	9.251908
64.169796	1.443612	4.770688	10.176372
67.116455	1.016490	9.247694	11.166667
64.745766	1.163798	7.081086	10.279586
61.354911	0.898037	7.342702	9.145361
59.296420	2.140959	2.640108	10.280606
47.188749	2.414438	11.955575	11.125341
60.799213	1.469221	6.313390	9.895462
38.839039	2.276423	10.199232	8.401140
52.973349	2.094767	6.051028	9.516503
56.718672	1.184482	10.721104	10.011540
58.711662	1.626747	11.010592	11.420490
65.830907	1.976332	5.345869	11.690411
57.782664	1.992213	4.039914	9.867376
80.162144	0.574668	6.090286	11.923596
70.969088	1.110382	3.198026	10.619129
61.595854	2.425651	3.125741	11.365878
66.535559	0.868532	5.819112	9.721416
63.845008	1.771492	7.932698	11.570540
48.299828	1.996393	9.593354	9.493401
64.994416	1.846497	2.934057	10.864052
44.939051	2.462228	9.594499	9.753355
61.037903	1.408287	10.453505	11.209671
56.448296	1.211901	4.154474	8.058653
50.943424	2.417318	10.917748	11.407265
57.161163	1.598183	2.936049	8.801006
68.189221	1.035482	6.821439	10.639450
51.136877	1.112854	9.140766	8.124154
55.603267	0.819014	9.971759	8.747402
67.126440	0.750031	4.991246	9.423601
59.276026	1.247308	7.778948	9.560062
63.242922	1.103569	4.452116	9.252149
61.108745	1.466470	8.598546	10.633388
69.324011	1.216118	7.062754	11.294687
72.024182	1.097257	4.433003	10.992381
60.553540	2.140166	6.263742	11.175729
56.747437	2.098155	2.333011	9.654657
66.988958	1.330670	7.592442	11.212035
70.472315	0.899497	2.253447	9.995018
53.139129	1.590596	6.446121	8.640067
47.774856	2.161561	8.328822	9.265479
50.489489	1.116321	11.598940	9.021247
57.817212	1.120381	10.812435	10.142379
57.302616	1.770178	2.674956	9.143986
64.763249	1.855509	3.126160	10.859124
64.287582	0.788238	5.130077	8.960345
55.710063	2.372608	8.282999	11.259390
70.866217	1.370138	4.147307	11.257522
70.908163	1.481638	3.653630	11.411889
38.969418	2.347359	10.971769	8.896195
47.666927	2.442908	5.417854	9.006263
62.975441	2.206386	2.275885	11.111453
55.055661	2.480474	3.472233	10.213209
62.677024	2.217035	2.333480	11.078377
68.281611	0.618131	9.137040	10.562295
63.633108	0.711090	7.710053	9.337700
64.306805	0.537511	4.516717	8.344398
65.837473	0.675985	2.784763	8.674563
63.069097	1.199194	3.162007	9.212174
56.786294	1.925397	6.910550	10.163166
44.599686	2.256307	11.979525	10.302732
65.287587	0.648995	3.857598	8.653129
62.063274	0.857546	5.697586	8.776997
50.631446	1.791453	4.898685	8.189138
51.238753	1.976684	2.242641	8.301707
65.723949	0.992087	9.358619	10.880639
71.387546	0.702058	6.732858	10.588254
67.365521	1.648806	7.111202	11.782101
51.585293	2.255654	11.141484	11.311019
51.598697	1.595207	7.009534	8.492825
69.109276	0.734448	4.522776	9.699860
48.689635	2.072500	6.809305	8.810260
54.178040	1.887949	11.558911	11.283674
62.528259	1.659157	2.931193	9.995804
43.637877	2.400588	6.287774	8.319473
62.629947	2.145488	3.053922	11.003495
50.961210	1.873580	2.074192	8.025448
56.231823	1.200082	8.113106	8.962979
62.841714	0.663857	3.019769	8.078437
69.804124	1.064206	4.716474	10.534139
53.947768	1.009413	8.902085	8.393322
56.295717	1.470750	2.034890	8.283459
53.967235	0.695723	11.670203	8.908765
55.659037	1.497586	7.156680	9.151341
57.297638	1.659283	10.812938	11.116485
53.219102	1.422460	8.154185	8.818555
52.228743	2.016589	5.057887	8.990571
52.564523	1.636682	11.553199	10.455796
60.413378	1.035304	7.435127	9.258907
66.156918	1.941787	6.212922	11.886966
65.268097	1.325989	7.676215	10.884083
57.743268	1.172863	11.907861	10.730322
54.435455	2.283525	2.461202	9.575292
59.480990	1.584524	11.992627	11.941709
48.163601	1.593700	11.827912	9.618111
59.930059	1.666875	2.512184	9.445984
75.595509	0.692854	4.827127	10.970832
62.237524	2.236094	4.984373	11.416572
53.890255	0.934595	8.679489	8.153911
47.320409	2.415110	11.938044	11.144640
59.424651	1.776616	9.851402	11.379164
77.204202	0.640265	7.094543	11.728022
63.476934	1.476173	6.182688	10.412245
47.652635	2.232781	10.890837	10.368296
50.584893	0.803221	10.697248	8.012043
69.027145	0.986751	2.140561	9.870572
65.192018	0.879686	11.470876	11.429396
57.196543	1.922007	4.170842	9.631240
48.023423	2.167694	4.503567	8.345715
58.925976	1.221444	10.426102	10.402155
67.165619	1.314980	2.133873	10.154152
43.306051	1.961909	11.894745	9.414727
63.172374	0.653792	4.820710	8.406844
65.450089	1.723301	3.457784	10.775746
67.155501	1.492334	3.506545	10.661685
60.784025	1.230837	6.501651	9.463908
51.090308	2.111288	10.323787	10.572250
62.189668	1.223070	4.965094	9.377117
78.633544	0.941400	2.916641	11.779645
79.750376	0.530428	4.630422	11.439747
45.244853	1.114885	11.706827	8.019737
66.176887	1.370615	4.125063	10.316930
63.455776	0.855353	4.928415	8.887646
57.703868	2.066617	8.195312	11.017271
60.884362	1.929919	9.386601	11.798875
59.708604	1.993956	4.407351	10.318127
52.273008	1.121700	10.533864	8.917247
55.356855	1.772496	8.260875	9.981204
60.500841	1.135939	10.294418	10.491548
77.485904	1.146583	2.021353	11.872064
52.767134	2.443681	4.067534	9.771686
65.053387	0.983525	8.656667	10.476485
47.352649	1.794095	6.968658	8.029964
68.400370	1.498834	2.000472	10.757780
65.645289	1.023462	3.042546	9.361124
56.848099	1.855485	10.213849	11.167044
53.030283	1.945052	10.871501	10.859951
62.720691	0.743130	8.356597	9.427053
71.900125	1.093935	3.544735	10.819198
52.026983	2.280342	7.090971	9.971719
50.166206	2.247294	8.669152	10.030914
51.863555	1.320016	8.097473	8.324124
59.386921	0.789100	9.850294	9.396151
36.663516	2.439827	10.384227	8.369001
60.511876	1.281833	9.066867	10.310203
69.514333	0.624042	2.864291	9.315035
60.176519	0.660700	9.853249	9.298434
72.726744	0.627480	8.399540	11.211355
64.510051	1.109170	9.396082	10.886078
59.765901	0.685812	10.821009	9.666689
66.129103	1.221969	6.632990	10.549690
55.525524	1.298865	7.751664	8.904600
58.250840	0.582220	10.736743	9.120160
50.765794	1.196802	9.244379	8.255933
44.933918	1.895905	10.537036	8.999177
57.771853	1.044231	4.668677	8.078763
42.648254	2.046244	11.175457	9.119956
54.593958	1.343876	7.670766	8.783358
53.660103	2.060447	4.714717	9.297485
74.039470	0.687327	8.498797	11.627138
54.209444	2.435934	9.566983	11.544299
53.616642	1.953143	3.546464	8.881163
48.886545	2.479083	11.471481	11.367373
62.048129	1.901410	2.926056	10.383682
62.863557	1.795734	7.318846	11.235490
65.031844	1.545067	6.192311	10.863397
64.279445	2.429870	3.714722	11.991613
66.167970	0.675332	5.346703	9.156003
76.304201	0.828505	4.313852	11.290036
38.955704	1.892971	11.489588	8.217296
48.729174	1.165936	10.415025	8.247162
73.240332	1.233188	4.018400	11.437393
57.746360	1.582337	3.150907	8.912511
49.568046	1.589377	10.366448	9.241629
45.542977	2.370443	4.513540	8.256922
57.750156	1.864567	4.754010	9.731178
57.381908	0.871933	9.452123	9.007101
65.292887	2.313745	2.843694	11.847800
75.960708	0.892577	3.007602	11.158209
64.329746	0.981046	5.938556	9.533370
57.627458	1.291219	8.025981	9.396258
42.624318	2.497961	9.228506	9.224092
58.183907	0.974731	5.503301	8.191969
68.368335	1.485853	6.111874	11.392474
55.533582	1.402672	8.383112	9.317592
53.012363	2.004146	8.612620	10.094310
48.257765	1.245271	10.454734	8.328125
56.131872	1.745570	8.483619	10.156951
53.699523	2.475829	2.115372	9.781058
54.318549	1.624474	4.548890	8.526505
47.441419	2.498059	9.376470	10.242766
76.524590	0.573072	2.317122	10.558443
74.449104	1.134606	3.396550	11.389764
60.844130	1.038593	3.053048	8.432433
54.306739	0.500710	10.513185	8.073309
73.345660	0.802166	5.752142	10.935207
55.047183	2.265836	3.485179	9.784038
63.816845	1.288428	7.124677	10.355445
49.062800	1.562927	10.089429	8.974345
64.643477	0.862856	10.513417	10.865046
56.027510	1.687771	3.147764	8.779212
70.713029	0.760152	6.224005	10.437674
68.318521	0.525352	4.018088	9.037309
61.374615	2.028807	3.593050	10.590738
63.860000	1.643906	4.075365	10.391984
76.849466	0.931002	2.013312	11.312966
55.380085	1.410936	11.805982	10.685512
63.681220	0.900868	4.027453	8.862388
60.476818	1.538815	8.752236	10.705026
57.520300	1.424885	10.177076	10.425287
68.535188	0.939466	3.497782	9.830660
60.398191	0.764060	10.338554	9.745473
61.251976	0.840401	5.788968	8.601440
53.375207	1.848062	6.218947	9.144671
53.958690	1.741173	6.185207	9.039220
58.650975	1.541000	11.435207	11.427474
77.315316	0.519892	4.203765	10.856279
66.723812	0.905475	9.475263	10.951324
53.786013	1.975175	6.700694	9.605538
42.811563	2.159334	8.025104	8.169026
65.367716	1.075633	7.207485	10.263766
68.136857	0.533334	9.941089	10.670545
57.166726	2.100239	8.535249	11.090833
67.420729	1.169221	3.541119	10.073379
43.360063	2.007682	8.172767	8.023259
58.885536	1.006598	4.283030	8.157190
75.634876	0.883656	6.451337	11.726681
59.040543	0.935751	8.314725	9.062304
59.460577	1.517976	11.478993	11.563413
66.171852	0.790667	6.584079	9.682706
61.403817	2.202419	5.927060	11.388202
51.890434	1.191637	11.106687	9.228531
58.950699	1.297343	4.995408	8.883907
62.614432	1.383853	10.974131	11.699224
62.491898	1.543647	3.708688	9.860761
62.736178	1.457909	10.748405	11.773618
53.327436	1.821492	3.129546	8.504352
61.553019	1.599340	7.049657	10.503238
58.838773	1.963358	2.349275	9.804852
45.394376	1.872043	10.835626	9.171177
35.947801	2.297255	11.299569	8.337676
75.169043	0.629573	2.339801	10.402448
53.097938	1.733102	11.275074	10.628338
36.216185	2.488987	11.383666	8.812967
59.753255	1.296450	2.769231	8.696924
72.623052	0.890636	6.829652	11.238766
59.108142	1.264057	9.426581	10.126950
41.968847	2.175351	8.057416	8.042911
70.487041	1.821094	2.375327	11.852440
43.918060	2.229633	6.154859	8.000524
61.449978	1.870585	7.272352	11.088907
77.185573	0.596541	6.396168	11.448416
46.144796	1.315291	10.655114	8.130170
61.888143	2.249122	6.858244	11.816584
36.018083	2.361174	11.400256	8.525281
56.635649	1.829991	8.288849	10.361213
59.619965	1.589222	7.753825	10.304873
69.782316	0.999560	3.618248	10.217419
56.353745	1.906134	10.688935	11.368084
61.913918	2.010675	4.309093	10.775500
78.092181	0.584842	4.329084	11.162939
66.309542	1.151693	7.424245	10.667682
64.392817	0.667892	9.803133	10.136376
48.996402	1.515637	8.856361	8.399256
51.900477	2.375638	8.767156	10.668631
60.069988	2.482083	3.982624	11.295389
55.869671	2.319603	4.422759	10.204356
47.904628	1.410337	10.201127	8.482860
66.228358	1.110549	10.837013	11.815587
45.505265	2.349326	11.200655	10.308798
44.558834	2.328208	10.504913	9.775247
68.253613	1.255920	4.436477	10.556210
54.991575	1.840711	7.735521	9.876503
77.694719	0.944575	3.822313	11.720295
35.071112	2.147856	11.606643	8.004217
52.693912	1.573612	7.422798	8.787965
59.538324	1.808132	2.983865	9.701999
59.105301	2.192530	6.999946	11.186106
41.512113	2.451387	10.880695	9.572987
50.669559	2.419002	11.780636	11.747583
50.941214	1.962228	7.003426	9.093659
52.698463	2.216794	6.951860	9.939848
66.254671	1.046264	10.219519	11.432235
60.819057	0.974464	5.688889	8.760009
62.724775	0.686413	5.392386	8.499338
63.768097	1.976090	4.566428	11.122844
66.783388	0.531100	11.452387	11.042022
69.820183	0.869766	6.336068	10.506483
64.173579	0.564473	4.301477	8.333716
58.424014	1.795840	7.795005	10.491725
65.605686	1.964043	2.854340	11.212169
63.881231	0.654440	3.919202	8.392329
57.268479	0.926407	9.888013	9.261967
48.354860	1.558128	9.573244	8.620167
56.626918	1.722485	8.319085	10.154498
65.810950	1.087676	9.894381	11.295518
68.185794	1.102348	2.980293	10.019497
48.772792	2.115154	9.153515	9.660602
57.550616	2.441555	5.474455	10.992627
62.117866	1.213935	8.000068	10.131466
75.637768	1.000664	4.029545	11.453626
68.792713	1.413906	2.268598	10.689286
68.448890	1.177533	4.633602	10.474250
